,num_samples,num_classes
145925637016128266,26295,43
480543386052842382,26295,43
897365199189505,26295,43
17199596472618875,26295,43
6447072634661015,26295,43
78796577047630938,26295,43
30996593754474458,26295,43
297333700134681570,26295,43
73733923760723538,26295,43
32563132244578104,26295,43
28147655886111452,26295,43
500878112688030534,26295,43
49844134601307438,26295,43
26186867138051875,26295,43
49076988468089483,26295,43
48974471117593908,26295,43
105928149662396802,26295,43
31318947276683033,26295,43
28065220170821454,26295,43
186143451436350026,26295,43
12888045871020125,26295,43
90541826296672688,26295,43
116579126936773405,26295,43
2416134201634891,26295,43
73290741558466186,26295,43
374183811567691939,26295,43
47860290590426465,26295,43
16952719093290779,26295,43
22600914567944882,26295,43
86631432845093519,26295,43
12002186298464900,26295,43
19648277328280450,26295,43
36750784062244434,26295,43
19026890952694385,26295,43
226021450295038363,26295,43
3730893313840823,26295,43
52914465380000924,26295,43
21516005153642669,26295,43
67556419722753843,26295,43
10613824083215468,26295,43
43617858770167238,26295,43
375213840073063166,26295,43
142381673557960544,26295,43
22049806904027360,26295,43
21846137630540349,26295,43
33942018121066100,26295,43
165119791206747873,26295,43
13303697762811964,26295,43
10063623867990583,26295,43
190399282163555068,26295,43
104573972759696662,26295,43
21297199052293093,26295,43
12347952306507616,26295,43
32261581459485398,26295,43
23643271513778464,26295,43
55126792116836503,26295,43
2956184552807091,26295,43
22439274538685281,26295,43
123133633821586495,26295,43
22072139163462322,26295,43
18884945807761639,26295,43
10213058595975733,26295,43
127856864908558464,26295,43
29559254436189596,26295,43
58108535941113186,26295,43
17400529518568370,26295,43
44245721016811134,26295,43
20468640752741379,26295,43
64653884938855733,26295,43
166560632740304666,26295,43
31437802558351423,26295,43
48506992948779248,26295,43
33906254679767188,26295,43
3344826255931790,26295,43
5186026379483503,26295,43
22375728592111806,26295,43
54962746172192887,26295,43
119035317086151453,26295,43
378215006126123675,26295,43
159579815916636115,26295,43
1226962861728652,26295,43
1968379937152812,26295,43
633297575070518436,26295,43
29693093089443830,26295,43
3654355395017196,26295,43
277500204429495769,26295,43
3333786529237148,26295,43
116520882588354118,26295,43
2335768244017890,26295,43
16325264048050648,26295,43
11117417054695805,26295,43
2381421404794326,26295,43
119546297211171520,26295,43
19355201906393837,26295,43
19363903352288901,26295,43
19671351942056832,26295,43
13821660646987976,26295,43
143049929127550582,26295,43
24942383262892740,26295,43
240482458516391328,26295,43
103786740802737560,26295,43
19195440373286871,26295,43
111973311147484770,26295,43
14841466407133633,26295,43
20055730085482424,26295,43
115859066525834826,26295,43
13993070214214983,26295,43
11015500368855037,26295,43
1459334819206968,26295,43
3485582333513888,26295,43
7676436645513845,26295,43
29747403423178632,26295,43
34430209119929001,26295,43
79940691890258691,26295,43
38166021546762665,26295,43
206281737606045595,26295,43
448578095908045,26295,43
336456000836681086,26295,43
119095289319661884,26295,43
129157869268207197,26295,43
20955470937795617,26295,43
93925594766534029,26295,43
28183325069174451,26295,43
3691267105677247,26295,43
68134898674605106,26295,43
34678298935798959,26295,43
49524551757647388,26295,43
86752026492106252,26295,43
5976255648917274,26295,43
28497621669441495,26295,43
102425504037391305,26295,43
54911252700207999,26295,43
2015222554759994,26295,43
5309911477952019,26295,43
14012386646025051,26295,43
3096603590868745,26295,43
157009438843010183,26295,43
55614937396889762,26295,43
29940856191513525,26295,43
29594416017822076,26295,43
10382896212225275,26295,43
45735157550055557,26295,43
9100369197111611,26295,43
10709773431630304,26295,43
4886784871232613,26295,43
102093278245291803,26295,43
128124062178275559,26295,43
118127833500988595,26295,43
89885304610958702,26295,43
11147084090794173,26295,43
18089389076700812,26295,43
31411465876159406,26295,43
19643268323525708,26295,43
17144898742346527,26295,43
84506009118836224,26295,43
75082538420769978,26295,43
93940061742182647,26295,43
53062163953088649,26295,43
63996327587865929,26295,43
36382741772383388,26295,43
76080184854972201,26295,43
61181617160822785,26295,43
4641229118211225,26295,43
45633138868852206,26295,43
54195041812600392,26295,43
52304813194809843,26295,43
64207353757903029,26295,43
66287357227347708,26295,43
43979871223773468,26295,43
30292010154922896,26295,43
59301973961054693,26295,43
354639938259269143,26295,43
439585190967450196,26295,43
49477885825802105,26295,43
75485981639354994,26295,43
30709657635057585,26295,43
45920123940862838,26295,43
356614597711470582,26295,43
11398896931087716,45134,102
12642398183471204,45134,102
74288839889993564,45134,102
3798732374694650,45134,102
24686233658983976,45134,102
74020223726277030,45134,102
161492568851873311,45134,102
12381020874350193,45134,102
51363515044320430,45134,102
166023945140922360,45134,102
101348942040321705,45134,102
10355468435203430,45134,102
3509679124724762,45134,102
65405884002558513,45134,102
93167066998652762,45134,102
380684538779750713,45134,102
24958488236281163,45134,102
40088198663669023,45134,102
13696480601788470,45134,102
30394802256012044,45134,102
284657734715239273,45134,102
23365354378788496,45134,102
26721253131617247,45134,102
58920753069454761,45134,102
115615189225756499,45134,102
53178352462027512,45134,102
4467201957271957,45134,102
95864316129265579,45134,102
14554226389372569,45134,102
130627932655550670,45134,102
23212090486994956,45134,102
7587099486599202,45134,102
74229440076776646,45134,102
127734594971972948,45134,102
87075164263100610,45134,102
503392365585643653,45134,102
3986104961565181,45134,102
87008994055144712,45134,102
28872952214141084,45134,102
5356496886343098,45134,102
17504227117562603,45134,102
100368188666632125,45134,102
113834860629032852,45134,102
3887361361404396,45134,102
17291795997561376,45134,102
236717260043936142,45134,102
514599799221289170,45134,102
34211659950556736,45134,102
15862852065389799,45134,102
7920226466538139,45134,102
655101755339043,45134,102
75921894891829899,45134,102
35674528561534720,45134,102
289792915801763963,45134,102
69041124996381650,45134,102
14982664530392825,45134,102
236046761829583471,45134,102
78910792243608538,45134,102
50342659446365195,45134,102
2937062121870279,45134,102
1990761414161587,45134,102
46078451355072994,45134,102
119703407034734904,45134,102
1805968848350452,45134,102
39078242126007838,45134,102
23545443711634870,45134,102
477103390811720014,45134,102
79353954838356049,45134,102
34921375761079191,45134,102
191035034339405799,45134,102
50394419252986503,45134,102
11081940524852509,45134,102
351584712638517573,45134,102
3661081193931744,45134,102
447396648543772492,45134,102
23680709625538219,45134,102
10773965073974229,45134,102
158033801858827187,45134,102
1985889555218941,45134,102
19486726492200184,45134,102
24236083759159211,45134,102
196271372986212928,45134,102
101602518674924743,45134,102
122217235477241427,45134,102
28499808976988258,45134,102
22280766346618733,45134,102
27169094095712551,45134,102
19705430620536155,45134,102
26147333040318098,45134,102
23990772084454638,45134,102
1301638456635843,45134,102
277607051484323440,45134,102
268922829119615951,45134,102
188415203240424764,45134,102
108197224543352823,45134,102
178913186181659807,45134,102
54335137679513974,45134,102
1490511563822563,45134,102
90440257662324883,45134,102
83563937429904269,45134,102
16813641953700724,45134,102
17334015593233746,45134,102
64206324860696797,45134,102
19206971589168584,45134,102
7868335176717465,45134,102
74751993728726134,45134,102
7412065740603703,45134,102
48994775790263852,45134,102
128321102868247135,45134,102
25185626951285814,45134,102
108142411200261628,45134,102
5967811971245858,45134,102
29901434912385720,45134,102
240459514356903751,45134,102
373448012105939526,45134,102
85779373221504957,45134,102
4906905858061330,45134,102
57556616818903484,45134,102
1002708974288113,45134,102
6282855525281876,45134,102
26021812202737312,45134,102
24588304759445761,45134,102
78047901523766623,45134,102
13477230329603555,45134,102
24369747008017722,45134,102
3127419771908286,45134,102
5531860013934194,45134,102
162050904397837,45134,102
37683310322145358,45134,102
97708290519232214,45134,102
13586599271081149,45134,102
2865102732497120,45134,102
23568096051438388,45134,102
75306063758869667,45134,102
41293009236602988,45134,102
55470082432731624,45134,102
46882579082639060,45134,102
9230347137607349,45134,102
4798529346253262,45134,102
92560295537468325,45134,102
90941708929897896,45134,102
65632065625226318,45134,102
3869881644136536,45134,102
59819362969019099,45134,102
48781966559293116,45134,102
63285817557225766,45134,102
36326636423296997,45134,102
306401514099593423,45134,102
42017788437509083,45134,102
70189949632231991,45134,102
6017653176868278,45134,102
36067168453313832,45134,102
8497363430436491,45134,102
63458681693201677,45134,102
87753694537080442,45134,102
357900996216413520,45134,102
31159216963795353,45134,102
91679232138621682,45134,102
96814974530337847,45134,102
610468141912184026,1530,27
80991978207939583,1530,27
17084006069302810,1530,27
398732503442220551,1530,27
6965983974995286,1530,27
19826255352708856,1530,27
11619140078003445,1530,27
409485684745009772,1530,27
15787868968919880,1530,27
6564328444139409,1530,27
62101396211384481,1530,27
24471398745019126,1530,27
46508197576436866,1530,27
7452266822422763,1530,27
5671740471911269,1530,27
3080088672024747,1530,27
76506521290427686,1530,27
66776261073807478,1530,27
40620430007593686,1530,27
11468011624380896,1530,27
19186139429167685,1530,27
33756154019888710,1530,27
4604230276736352,1530,27
97699183690200341,1530,27
94638947995806413,1530,27
6943083439500167,1530,27
20173954384945520,1530,27
29147445494134596,1530,27
74805540423143207,1530,27
16883433894655239,1530,27
38832243908555280,1530,27
5624078407488417,1530,27
108053006498603428,1530,27
74593583450284402,1530,27
10688688028664504,1530,27
7668121131449559,1530,27
121786352296271375,1530,27
63174038377686125,1530,27
871853908463359,1530,27
7022894687910633,1530,27
7715465342636314,1530,27
365467022143001382,1530,27
24534570491872806,1530,27
37982841783701223,1530,27
13968904441447845,1530,27
61908203020164092,1530,27
32126861788059696,1530,27
28013442743026188,1530,27
121748009657903866,1530,27
7056019538035389,1530,27
123965408193344065,1530,27
370308421459030861,1530,27
34694699173453262,1530,27
4942285144143485,1530,27
13218641083098963,1530,27
10660592386199742,1530,27
111388759340232385,1530,27
12728355338895520,1530,27
29001274617602943,1530,27
17818374194706753,1530,27
31105303377831877,1530,27
62997139131884455,1530,27
5862943200674774,1530,27
5949945005109784,1530,27
1756271364961808,1530,27
133763009905208322,1530,27
29056045675898385,1530,27
163113782739722987,1530,27
28287380796358527,1530,27
449002340864218410,1530,27
15139225555085237,1530,27
236532549784379736,1530,27
23670841671897757,1530,27
307246499017062883,1530,27
71778303912674792,1530,27
720309419600724,1530,27
116722726852794651,1530,27
22746858040018591,1530,27
244828649994787072,1530,27
46287291384262012,1530,27
61859990147990062,1530,27
46951966872303303,1530,27
45753404356378729,1530,27
5235491101568257,1530,27
38560568076095422,1530,27
346128618415878856,1530,27
26609937041407952,1530,27
45571411304392073,1530,27
38396612500922944,1530,27
103077000897014280,1530,27
20585851645193958,1530,27
21736742838707507,1530,27
264927589645102851,1530,27
21687428608350108,1530,27
105013217140971445,1530,27
257376461434121002,1530,27
14458586299334772,1530,27
17432941382931088,1530,27
10021731738129023,1530,27
17147646946051677,1530,27
12359314664047151,1530,27
21435953652924935,1530,27
28297250877213923,1530,27
17438874721344406,1530,27
124820827938511977,1530,27
15593228398255088,1530,27
114948475696186226,1530,27
110314016674684441,1530,27
109184275359637769,1530,27
24908833568519624,1530,27
10478475614106524,1530,27
12257815193420599,1530,27
13024026704798985,1530,27
190739735029299013,1530,27
2285806420716572,1530,27
12382994443785751,1530,27
103498371345693470,1530,27
11417168058553933,1530,27
112919435229021463,1530,27
146106345867503193,1530,27
80814252650383926,1530,27
53382794537559303,1530,27
228467055243603528,1530,27
84643903418508062,1530,27
7651635619774386,1530,27
44052995405596454,1530,27
12890780295830667,1530,27
80724135246769277,1530,27
26115457423063285,1530,27
33177442890341466,1530,27
453613485947280,1530,27
63526596370969421,1530,27
2075838049773541,1530,27
21635151163743015,1530,27
23245824032959180,1530,27
16178673495477245,1530,27
197839443713250970,1530,27
27355229427738855,1530,27
14879223895206919,1530,27
12393724830886072,1530,27
124487155700865513,1530,27
1707582781112590,1530,27
29215209158712419,1530,27
24451511344137602,1530,27
153736826283947562,1530,27
53256293809261957,1530,27
19670314671516877,1530,27
29406475025933798,1530,27
110139593816235,1530,27
230301406290369263,1530,27
121746334650785660,1530,27
6787031158506412,1530,27
18898179004341974,1530,27
31917626844991807,1530,27
30906392356414482,1530,27
33907595841608166,1530,27
204754494600297,1530,27
129588213710115579,1530,27
85204481842640527,1530,27
14193983298474563,1530,27
2312154056209295,1530,27
12696398640204194,1530,27
3751235787729252,1530,27
51629789134198806,1530,27
1666769292066738,1530,27
23044087994048768,1530,27
276770413059082192,1530,27
35332369571239392,1530,27
7658941650152292,1530,27
484539134542579587,1530,27
187168793148597151,1530,27
79389300181368119,1530,27
8458182409212470,1530,27
33715936138831063,1530,27
586897711993124863,1530,27
88061374134290293,1530,27
31410793084624141,1530,27
82961544536497532,1530,27
3710729319386710,1530,27
37229797836167174,1530,27
383165787735659891,1530,27
3600871869189253,1530,27
34662480892148440,1530,27
95304846292967032,1530,27
9331610362926325,1530,27
29909476191418910,1530,27
3591638783378312,1530,27
80040040908577102,1530,27
8790174862111931,1530,27
35661283394146313,1530,27
34974524368481824,1530,27
339016521769143294,1530,27
31812474369391906,1530,27
61013753651250378,1530,27
94203168891108611,1530,27
8778380100923663,1530,27
71479855246057272,1530,27
3239939160404626,1530,27
4117664871538070,1530,27
8296685455198503,1530,27
58794415234210073,1530,27
6577781543072965,1530,27
36981426032447873,9030,21
63334829739207515,9030,21
322664877121141013,9030,21
378438790683864694,9030,21
78228089333052626,9030,21
9608037962777388,9030,21
58736021889077761,9030,21
79425848562311476,9030,21
5197365577398496,9030,21
14256743131418694,9030,21
12714813965917249,9030,21
29497532088423880,9030,21
113968784310955373,9030,21
34312343562678726,9030,21
21342244895550292,9030,21
94537678380638734,9030,21
36604730902685982,9030,21
15778623619814280,9030,21
116576796124228690,9030,21
18681023791958977,9030,21
30507331501635077,9030,21
25135055525111604,9030,21
10338893807006042,9030,21
7831664667177696,9030,21
30967665873149224,9030,21
69308947074030455,9030,21
202277238804196672,9030,21
7570702426125962,9030,21
57382279892315943,9030,21
86617889993016975,9030,21
62400574093284317,9030,21
133126081917472282,9030,21
20020159817941114,9030,21
120668638925818105,9030,21
61271676888782034,9030,21
4756951489466745,9030,21
65450842974543240,9030,21
20159273354110459,9030,21
18674315139963313,9030,21
79387211553226834,9030,21
94576625973263458,9030,21
10998056975631031,9030,21
53033290633426991,9030,21
534759393913199828,9030,21
76781192845631242,9030,21
120800560970458633,9030,21
6557421575814392,9030,21
43279747704390584,9030,21
24240385790103995,9030,21
238617166637744713,9030,21
64831036864638890,9030,21
2908869656141911,9030,21
20574189608269435,9030,21
27525596602043335,9030,21
6542552025533877,9030,21
2353937878387268,9030,21
31291278199802109,9030,21
52398313973740218,9030,21
53319438980950940,9030,21
7992356159455999,9030,21
60334933871299050,9030,21
13869170194214513,9030,21
125047658795905267,9030,21
53268923248560290,9030,21
4517570251431630,9030,21
22659270913436424,9030,21
219425153597223826,9030,21
41997420335391120,9030,21
45925555144958628,9030,21
30325219573317433,9030,21
119720325907830337,9030,21
105839191047556552,9030,21
230161736178519196,9030,21
23208223002539834,9030,21
49139146352718672,9030,21
113021967382454582,9030,21
18640021127942313,9030,21
66105604290840160,9030,21
459474860934641552,9030,21
488810752516322827,9030,21
25944465516831963,9030,21
37258721114820738,9030,21
11387363928871960,9030,21
218330927007223639,9030,21
27891141001938393,9030,21
16612850703760529,9030,21
177917101792748923,9030,21
12443918602386573,9030,21
23799957191082379,9030,21
24710442213642849,9030,21
16466523088908066,9030,21
18333101668971304,9030,21
16868349340660431,9030,21
10160440258162340,9030,21
15917852732121747,9030,21
193264970728892654,9030,21
19259335333995832,9030,21
14354109654722663,9030,21
27091157070184492,9030,21
24584750158667419,9030,21
100893115582641113,9030,21
110387745831444961,9030,21
108730694601939204,9030,21
189742985260792831,9030,21
1399458518493542,9030,21
184449299414645067,9030,21
10186279228200689,9030,21
178643577445867235,9030,21
16000843623492426,9030,21
207543904800395290,9030,21
124502325344664602,9030,21
36925578737331930,9030,21
20308013268378931,9030,21
6941281170922835,9030,21
18497538368178830,9030,21
96624991338002210,9030,21
2736189160872016,9030,21
430129790658534210,9030,21
128448455123665927,9030,21
20799266042814938,9030,21
4871658240234613,9030,21
41875494417725453,9030,21
125007236355074838,9030,21
30237408226364310,9030,21
82052209682458042,9030,21
46382450384264430,9030,21
26513346246641099,9030,21
21830045267285028,9030,21
64436828180851818,9030,21
297259130464768899,9030,21
7982926408620189,9030,21
171394673677654617,9030,21
300634232576648118,9030,21
112860162215698110,9030,21
27505611349750351,9030,21
70495274574089698,9030,21
53872255569278814,9030,21
156039322914327322,9030,21
44032704209374344,9030,21
103635374908230021,9030,21
96930009590345518,9030,21
23448496776969656,9030,21
23039820596756589,9030,21
363631114816177236,9030,21
217515599110097788,9030,21
88433916799653525,9030,21
1454291831413840,9030,21
18077216797102980,9030,21
123475236714496459,9030,21
88375278205263618,9030,21
61309306797455433,9030,21
604240806506488436,9030,21
34969414622187731,9030,21
22725594478480450,9030,21
4237652724982431,9030,21
133714432642110834,9030,21
77639476314247173,9030,21
196149325552907587,9030,21
54787258868622053,9030,21
2761746767943451,9030,21
82442674466208207,9030,21
14931170727231589,9030,21
81708185957240429,9030,21
44314121615397092,9030,21
35701823091067274,9030,21
33917524551347277,9030,21
44861056924531160,9030,21
9044489934612196,9030,21
50969482044280167,9030,21
310366434395783864,9030,21
29897819468855126,9030,21
502682786071300704,9030,21
6052061234172125,9030,21
326405069532117062,9030,21
586718011463358364,9030,21
46232886844932029,9030,21
78956048652851164,9030,21
496286781466778001,9030,21
6348151239487337,9030,21
3216455452984079,9030,21
551032130026497861,9030,21
57989958957733122,9030,21
31879499823621417,12288,120
26650239582802536,12288,120
15238671243209569,12288,120
6531126651150799,12288,120
49556238012479752,12288,120
65426924267650542,12288,120
59470132496249706,12288,120
2132165220831732,12288,120
83156283820805,12288,120
56122605932489615,12288,120
1864216331260468,12288,120
8044529998108971,12288,120
46723489871330061,12288,120
30934671791299328,12288,120
5038339614964782,12288,120
30292590089398810,12288,120
23880905875878988,12288,120
113559246561646641,12288,120
18188402195595160,12288,120
81051055638208618,12288,120
7756315363290969,12288,120
4872431475182509,12288,120
30030538389813765,12288,120
452637811451813156,12288,120
140768187123170738,12288,120
14909651695077356,12288,120
558782349842503,12288,120
6102512942959707,12288,120
790810149080540,12288,120
3896765312772079,12288,120
210604472389636911,12288,120
26670172439853165,12288,120
70859697222521435,12288,120
54334402106237343,12288,120
82135267974228914,12288,120
139093208071012958,12288,120
37136892869735556,12288,120
221860492986719875,12288,120
70493143538018827,12288,120
35792961047431699,12288,120
9843641784099834,12288,120
200155236245117359,12288,120
178930925186208343,12288,120
62129555548329516,12288,120
1040029656631461,12288,120
143095719317586976,12288,120
12322265747459696,12288,120
23585647586412189,12288,120
46269519605763291,12288,120
67206588556888084,12288,120
27570600462763118,12288,120
6152340755166900,12288,120
139560550734547858,12288,120
20982341548769170,12288,120
1535300577968531,12288,120
355349389069330953,12288,120
67651295113111375,12288,120
3465379707824222,12288,120
6767065559031194,12288,120
53923750568618187,12288,120
33052306063471285,12288,120
47979630652749246,12288,120
22364445091837759,12288,120
21033808711872716,12288,120
7900341456408655,12288,120
377923147892672635,12288,120
107382508442877531,12288,120
101470612124519119,12288,120
19740992408162590,12288,120
64678913654821525,12288,120
30271213021731795,12288,120
71945683787117653,12288,120
12168628355290392,12288,120
23381373198324682,12288,120
6302332229360619,12288,120
31322416160400359,12288,120
103401867666380658,12288,120
253407010454522991,12288,120
46212475535401607,12288,120
74119346351378482,12288,120
4633064515893138,12288,120
23559455885422150,12288,120
12110139333592122,12288,120
10352535153795282,12288,120
2475838943182712,12288,120
2957212135268878,12288,120
20858001214093925,12288,120
10191614801924146,12288,120
28669979175824263,12288,120
166290124602734665,12288,120
12579121361449737,12288,120
100289595362118411,12288,120
16874153323464270,12288,120
22645822465872562,12288,120
1500173579249570,12288,120
15722536740186265,12288,120
148681508486123120,12288,120
190819647280126963,12288,120
26110636846454257,12288,120
28927565129003053,12288,120
252201287632278825,12288,120
7586015080557520,12288,120
119531932836568131,12288,120
13788552269058479,12288,120
90559976997193356,12288,120
19179061869450531,12288,120
10624832825690035,12288,120
93503198919387567,12288,120
29399491741178421,12288,120
240528265567240199,12288,120
1023501760521426,12288,120
400343748178493782,12288,120
2066078754716742,12288,120
1945889378025615,12288,120
835714904077139,12288,120
13147978448072988,12288,120
7872313589717801,12288,120
34296296694394530,12288,120
57040244982705834,12288,120
21397963287912039,12288,120
65482534918983432,12288,120
150851615900677534,12288,120
26181154093112162,12288,120
20369655097908540,12288,120
281815754563129303,12288,120
183799327387624172,12288,120
46876305324375829,12288,120
26296490186965423,12288,120
106539816034583373,12288,120
14964004722271377,12288,120
138210952030170087,12288,120
2834850693977012,12288,120
123737752010629375,12288,120
53859417261532241,12288,120
43110354161197265,12288,120
18939079867430880,12288,120
30190148558919114,12288,120
84593510924571651,12288,120
36751053156137679,12288,120
80628348488279,12288,120
43008539359512717,12288,120
38962321696332051,12288,120
37818606653212777,12288,120
13058977095335012,12288,120
24778515825708045,12288,120
381195613444515130,12288,120
11150609871613574,12288,120
19250400474930789,12288,120
78152513151969898,12288,120
80343664586528448,12288,120
33992288799746520,12288,120
9729519624553670,12288,120
31683133197441745,12288,120
4334855414525749,12288,120
70413991627063380,12288,120
9448437369955224,12288,120
634641426260343,12288,120
306600423743196309,12288,120
75706929878098434,12288,120
63851559423296408,12288,120
54782283070392736,12288,120
3665322161493006,12288,120
98993394902211935,12288,120
78878886188904730,12288,120
80596640008407366,12288,120
6441143506008728,12288,120
80550616945419504,12288,120
421827748456412954,12288,120
37982070650899384,12288,120
32903956271222321,2034,40
5487729697298407,2034,40
28052137837745817,2034,40
508283418211954687,2034,40
28816646720579110,2034,40
385251041576201238,2034,40
97796957519627821,2034,40
101988036830890984,2034,40
571330394785080,2034,40
290787605159849049,2034,40
5312817993361780,2034,40
4541510051304034,2034,40
15893974291500603,2034,40
48621612491814961,2034,40
34917193224622922,2034,40
61437250439222348,2034,40
108862584911915821,2034,40
2797223604211902,2034,40
58960930403010299,2034,40
289852420400683836,2034,40
120891648313906837,2034,40
39063406195938865,2034,40
1046710889193748,2034,40
5241675845762702,2034,40
35968160647534038,2034,40
59938133534672709,2034,40
2217943993411632,2034,40
28102061600199256,2034,40
13104178469849329,2034,40
15193643687527580,2034,40
2549496864349305,2034,40
21714965612708125,2034,40
43801596349168850,2034,40
565459179399929157,2034,40
4942452318819663,2034,40
460594866656554623,2034,40
49379204404839726,2034,40
70046377605531671,2034,40
318448522185177856,2034,40
168604352927009011,2034,40
1651508808554652,2034,40
51364267133790373,2034,40
127882859514573410,2034,40
50222403920703162,2034,40
30987316426753768,2034,40
28063089734387568,2034,40
7251818998942665,2034,40
39241369796292278,2034,40
14212350668210963,2034,40
16458106808807947,2034,40
61714426368158724,2034,40
3454974000869600,2034,40
19080045046778532,2034,40
41949361307521656,2034,40
488375091159617495,2034,40
28293350572918016,2034,40
75296183712010010,2034,40
58283716287473222,2034,40
75436174608839360,2034,40
53294610385366884,2034,40
13431531961554591,2034,40
215190206010543409,2034,40
7215539079651229,2034,40
3863751770432577,2034,40
62941788849899208,2034,40
23180970742880995,2034,40
46380309345776171,2034,40
135793772645537682,2034,40
20965725017174197,2034,40
47934737400914049,2034,40
5677728090091049,2034,40
35472567451158114,2034,40
49900495239374167,2034,40
42494261543110606,2034,40
78531012904881787,2034,40
13182973561186807,2034,40
21257293049283397,2034,40
239753828509426483,2034,40
194144419085842112,2034,40
26819738879375564,2034,40
114058920770985618,2034,40
23300511801942608,2034,40
124168894716806754,2034,40
258921764066629854,2034,40
170810682570721676,2034,40
10548503319058366,2034,40
2316861870491265,2034,40
177416407869325979,2034,40
151202253253220527,2034,40
13130665137516006,2034,40
240387446096677447,2034,40
139680632378191865,2034,40
121021657943566198,2034,40
196050766058575903,2034,40
14164285561771151,2034,40
12381186542096658,2034,40
273200349286424613,2034,40
14868920510174022,2034,40
116769852843765035,2034,40
22779978084629465,2034,40
22592539640403368,2034,40
28330708489877880,2034,40
11241603491969655,2034,40
14215514056358986,2034,40
45306941325607759,2034,40
4555255748237432,2034,40
48488535493311838,2034,40
47257746018670256,2034,40
50573318294215064,2034,40
111343661473141018,2034,40
55059341881706049,2034,40
405343753264836287,2034,40
171365164755621924,2034,40
16472660753108335,2034,40
67790569987439139,2034,40
250971585831590203,2034,40
9688501783942474,2034,40
22548999695892504,2034,40
53434129301680957,2034,40
48903616710005297,2034,40
14084174149252197,2034,40
115552641658819,2034,40
37942089392023642,2034,40
76799139954300254,2034,40
24850130966228819,2034,40
223810523732876671,2034,40
137760784964305991,2034,40
51503071529426805,2034,40
31088373182030838,2034,40
24554092974203018,2034,40
7193211068009038,2034,40
93235291216485496,2034,40
23277983295725717,2034,40
116554933688034,2034,40
20003007542516664,2034,40
65898103245529950,2034,40
117790790996214776,2034,40
87364397560565348,2034,40
512739033224267285,2034,40
300820135929274572,2034,40
152251577369200183,2034,40
37803769141187916,2034,40
8175397635950720,2034,40
4647134120052813,2034,40
11636851433576661,2034,40
96330081057974832,2034,40
8235800179122781,2034,40
6088022888763523,2034,40
8733441569854244,2034,40
501522900951125762,2034,40
9283939873655699,2034,40
46815731239550968,2034,40
36234581349038310,2034,40
77484854648614945,2034,40
71179304111115506,2034,40
81472503958334284,2034,40
60155231965179791,2034,40
4600052784309677,2034,40
4792928981796265,2034,40
56494594438479470,2034,40
5896499854016920,2034,40
30981620132343160,2034,40
4981052073651428,2034,40
7254648184935481,2034,40
8382227599064379,2034,40
229117021390436486,4914,102
109432209464627835,4914,102
10208759266524817,4914,102
212557447932939361,4914,102
1570984553488897,4914,102
2750401689415027,4914,102
27665620036767344,4914,102
1782686536122681,4914,102
9532220315010166,4914,102
2572815419548768,4914,102
210021559999761963,4914,102
65105146215824424,4914,102
391762607517647677,4914,102
5342185095624616,4914,102
34224149652325897,4914,102
29267310490414506,4914,102
3516048246264806,4914,102
3731372507077277,4914,102
37997750131965037,4914,102
49279134624699746,4914,102
22081996842722770,4914,102
215004662530619761,4914,102
1868977844156857,4914,102
28515137657783070,4914,102
13171501657685722,4914,102
64589993184834101,4914,102
24140825093767394,4914,102
33676035267652960,4914,102
753831871813673,4914,102
70510243417336710,4914,102
72975482177003284,4914,102
48361723289600740,4914,102
35677605885858614,4914,102
127301255089104123,4914,102
80130522969700194,4914,102
23129239532958698,4914,102
1286430534596707,4914,102
5329457698090400,4914,102
8280746329380541,4914,102
13675101062868590,4914,102
2015366420065785,4914,102
39163087695961501,4914,102
32084219629845223,4914,102
375184441355300569,4914,102
24460480684294941,4914,102
19756965517148473,4914,102
15542398544280896,4914,102
67243434479347746,4914,102
70533690891675612,4914,102
23790404048027271,4914,102
166200562674717249,4914,102
75729885528624038,4914,102
111114169756120264,4914,102
5305930056417707,4914,102
105818385490716974,4914,102
36279708392686267,4914,102
58419575765061990,4914,102
70069076990649346,4914,102
29131198294666699,4914,102
14052471106737794,4914,102
6036997867324863,4914,102
43491203063455664,4914,102
512848558149287836,4914,102
15293240481228686,4914,102
44227445528360271,4914,102
17760234912245133,4914,102
152808621546120539,4914,102
13243711903326163,4914,102
67809664876674549,4914,102
104475300461042116,4914,102
23157036244901839,4914,102
113271541643775294,4914,102
43928534949385358,4914,102
36401331909113571,4914,102
110116838944006708,4914,102
23640271769612557,4914,102
121887850973708991,4914,102
109671109027232748,4914,102
1015453370342152,4914,102
11801582005138898,4914,102
126526743239601563,4914,102
129552902305043338,4914,102
19109819162635826,4914,102
1941619942610287,4914,102
15161864822249911,4914,102
16105523966369038,4914,102
12566220022432191,4914,102
22382879805432792,4914,102
14604646405012745,4914,102
1084219662822627,4914,102
20072371925353766,4914,102
43903977447463779,4914,102
116294734516152495,4914,102
303799188677231541,4914,102
16211761100368112,4914,102
33766406916576196,4914,102
29276301190351642,4914,102
84879928396087411,4914,102
12543306458452404,4914,102
81520649430679616,4914,102
127566340993373977,4914,102
87179140880678989,4914,102
13372764896137776,4914,102
7472075553711722,4914,102
398412094533702282,4914,102
63495762759083537,4914,102
57348072864156702,4914,102
113435194072314042,4914,102
50996230023175532,4914,102
33907176633651375,4914,102
406454856396466759,4914,102
25881287439626156,4914,102
