,num_samples,num_classes
34090208968085042,480,20
61776037812524791,480,20
110654187571990174,480,20
4697309321472316,480,20
20179258661594334,480,20
308356608749523310,480,20
3051410635648383,480,20
217153312919644184,480,20
23605400297703785,480,20
145799627172833569,480,20
155603388321449610,480,20
238493729832613689,480,20
21355803444180705,480,20
30382587114150885,480,20
23404213451667099,480,20
13911802850277708,480,20
16309655021959741,480,20
114713954483816995,480,20
11346059111692428,480,20
27867624045977228,480,20
104508537442762477,480,20
31429609249568357,480,20
24858587523440701,480,20
28211036925035428,480,20
22475198554378879,480,20
12467026435450183,480,20
135732986685382183,480,20
29440257959265499,480,20
32145716728785984,480,20
14276357901757393,480,20
9260102898012492,480,20
18198468589879117,480,20
122790989615622650,480,20
39707592913751931,480,20
62427023930225601,480,20
37996405566757729,480,20
250654492972832157,480,20
47485340222747477,480,20
49272209791540044,480,20
97640547385688137,480,20
12462172912793669,480,20
12837808135772133,480,20
33973331139157256,480,20
8963181241622143,480,20
13923197067657541,480,20
62766114567255387,480,20
70917551838244001,480,20
220649568154286448,480,20
84814695860816922,480,20
71283171462733416,480,20
238577660506983433,480,20
20640559174198652,480,20
82407094503045030,480,20
96941972207095438,480,20
696152166484320,480,20
203455530081552648,480,20
69534167195604482,480,20
38569307661497151,480,20
8306091001675516,480,20
22257106219124862,480,20
10896551552396496,480,20
4529373401409576,480,20
323513581320706630,480,20
20374891182656941,480,20
86677748784646133,480,20
142516034300852463,480,20
33885983139589121,480,20
111834271770539841,480,20
13278755326941050,480,20
2406224649795969,480,20
85475329109877082,480,20
418516730106506799,480,20
2695371079531074,480,20
4865939188611858,480,20
39223090586814079,480,20
26060310550746290,480,20
137788609194856020,480,20
38574964404223570,480,20
36248038413109401,480,20
1269388823447666,480,20
31184268084093911,480,20
15174173729194010,480,20
71230041894876332,480,20
205822950646717494,480,20
24489815872249422,480,20
212983910752555735,480,20
9483287664117440,480,20
90734536946470099,480,20
100691803581064410,480,20
23839991283991901,480,20
64775485077189538,480,20
87383785309293230,480,20
191455723453612413,480,20
120940620448780021,480,20
88947827358072183,480,20
215628186491789068,480,20
3745860848616188,480,20
36506406218893930,480,20
128227202110898115,480,20
34486632472092643,480,20
46206271757176645,480,20
10576181171623278,480,20
397662282882874607,480,20
110591508653131000,480,20
5943961516829539,480,20
351678508093869800,480,20
382034577834083452,480,20
54896276623481068,480,20
62290490609542874,480,20
30706255023034374,480,20
208461504008210862,480,20
106816794117354864,480,20
10549015433515001,480,20
20940400109984981,480,20
5816281573378926,480,20
50981119220453025,480,20
39732799704800041,480,20
300975290468779650,480,20
16486863008994316,480,20
334031326041973295,480,20
140870936525476026,480,20
15248591339799892,480,20
246494712846886548,480,20
24238594385688174,480,20
224815488610011673,480,20
58325340134782155,480,20
34055922943435000,480,20
31342099950186500,480,20
19017252227462547,480,20
9111069650332552,480,20
233742654956709914,480,20
50671502410464031,480,20
61684751236113679,480,20
7407382097673969,480,20
7515523859789991,480,20
50063836262201534,480,20
45590598408100809,480,20
71627419666117551,480,20
95391326812930132,480,20
13922292169743799,480,20
32862764047689671,480,20
14098427714420119,480,20
53552831865269171,480,20
4005879059862951,480,20
50948742911463998,480,20
8275085522423942,480,20
57258290756501986,480,20
24650403002764948,480,20
38371408110579316,480,20
3912934373329554,480,20
45906537823250593,480,20
5696763164546503,480,20
13223408303501748,480,20
20210773022297140,480,20
6725958746481280,480,20
28893110440749887,480,20
59306143239370740,480,20
55314626159715411,480,20
29206150507648093,480,20
15583592967152840,480,20
1146914673274401,480,20
2706072449683712,480,20
105124516159845345,480,20
319453511239604502,480,20
108217766664950492,480,20
1150415358992553,480,20
25341183908067117,480,20
40338729643938348,480,20
89535402274233422,480,20
133608981443140052,480,20
14542931729466852,480,20
63136572300295802,480,20
33476207747058792,480,20
44883160425589200,480,20
11441398216216420,480,20
15164742369207338,480,20
37074177796727892,480,20
20500505884817608,480,20
29404904142616424,480,20
1308618236928332,480,20
111897921468471206,480,20
6145975752178180,480,20
46061780290740965,480,20
44822956946361343,480,20
383025142770832751,480,20
5072711049683518,480,20
52509075723495720,480,20
89544113576756482,480,20
77472170720992954,480,20
53775735838529798,480,20
1940539650349270,480,20
282315730778960910,480,20
84303104661982085,480,20
27456843864567010,480,20
42445522232767272,480,20
19574212402395874,480,20
16776227721479300,480,20
1502129985782159,480,20
114824046881879555,480,20
112222042123703346,480,20
156833033141377918,480,20
19615071670470526,480,20
21980590848018579,480,20
19314803681608049,480,20
140055482105026533,480,20
17655255865852041,480,20
10997365054945668,480,20
215367795836585464,480,20
207677260354575025,480,20
18143784449251988,480,20
138543267532770852,480,20
1176573299752849,480,20
16909620305411833,480,20
19214904860414857,480,20
43182600551844026,480,20
74588075410489070,480,20
5737104478527702,480,20
2218336327808000,480,20
19188936690059498,480,20
76874232822979863,480,20
499841375201395567,480,20
7531236771847701,480,20
790842518864413,480,20
255827075052181832,480,20
499942643711738,480,20
39038414260794764,480,20
22810932840302659,480,20
313341537424652156,480,20
86402303626863120,480,20
31067234555053420,480,20
65343782163797428,480,20
70067788537386334,480,20
801681475276449,480,20
123228105561702436,480,20
12348726790188193,480,20
301459267201285479,480,20
146251042865301028,480,20
13747114074217531,480,20
15572489685102999,480,20
74835676128208641,480,20
13138511493809148,480,20
398002383898245256,480,20
29399986847259223,480,20
220994189585176215,480,20
48253796071024107,480,20
100792204074428891,480,20
9885771193266451,480,20
10064088771022210,480,20
25727888467549578,480,20
402029176808924315,480,20
35657517889327865,480,20
25930738533779737,480,20
51403035753600819,480,20
339762287242777944,480,20
31276319918057611,480,20
56882338235573855,480,20
108631122079099291,480,20
5765428533334490,480,20
23466233408784311,480,20
47445376355589592,480,20
55094486031499261,480,20
3367483479964451,480,20
20255347693603410,480,20
13967808183753396,480,20
63149810546672340,480,20
886452564816508,480,20
29377112958665842,480,20
77713260483752923,480,20
24451528911904478,480,20
225842095247178511,480,20
287326901243688242,480,20
105778010764238912,480,20
195240513225553658,480,20
5039828972529863,480,20
13507704027620986,480,20
28257054175942354,480,20
14993049487015606,480,20
27970874674256240,480,20
18049001067265970,480,20
1629394030265893,480,20
68657125716735869,480,20
43267039336636972,480,20
92629055980250846,480,20
21698406393438071,480,20
6716786612326370,480,20
18733007589270805,480,20
127161021316237569,480,20
173182006599924067,480,20
596915757146119742,480,20
27467077030222237,480,20
321559411624162177,480,20
6438188845587784,480,20
124811777737382089,480,20
6946992978967556,480,20
15222044902001422,480,20
2390794988149950,480,20
135331641954579122,480,20
163825373320518764,480,20
29971296194017187,480,20
114675299568942939,480,20
19042274462019940,480,20
126325278174147025,480,20
19005477673749253,480,20
17031703178604302,480,20
20389180781275856,480,20
27596437272230084,480,20
10442696743879736,480,20
10026736101855853,480,20
21084561779340336,480,20
23825016427163668,480,20
16685761118580876,480,20
11367441270076264,480,20
19454219083894788,480,20
25136545880115802,480,20
1440311267594506,480,20
2856356596447758,480,20
11267504179741415,480,20
281750503542538353,480,20
13214795857840497,480,20
8921192311098176,480,20
5821722212402757,480,20
13189217157254370,480,20
8848340375267430,480,20
138088518774759436,480,20
36398596935018758,480,20
98948203828446173,480,20
172957101474507492,480,20
85178334763494569,480,20
78797897358583178,480,20
79557736399444031,480,20
19328760972277638,480,20
31217255595243116,480,20
8732871328479544,480,20
1740485245112159,480,20
48013600531128684,480,20
97492810100740931,480,20
73318675034538032,480,20
22052325432375870,480,20
31539413528223581,480,20
510303874090197404,480,20
17908621891368268,480,20
66195430489675538,480,20
29518058552000901,480,20
7067605366533482,480,20
143574641439838513,480,20
28794800113294737,480,20
29100184936972949,480,20
14994343892193232,480,20
72098016702999454,480,20
53509600794031305,480,20
41043444861065791,480,20
11448873096956814,480,20
13921483129771002,480,20
711477881235763,480,20
5151480701785437,480,20
507932799581058131,480,20
11332047501207497,480,20
51218935057014792,480,20
7664111763530472,480,20
15523348416025568,480,20
14187512100678090,480,20
3292289236440163,480,20
52559518256285035,480,20
52382209541644868,480,20
95502713200416768,480,20
21087630749971480,480,20
21529505019222095,480,20
59125276242923990,480,20
98624144078749499,480,20
32136295241220818,480,20
1660821492492815,480,20
73203482152567543,480,20
69595949788003497,480,20
126209688078543762,480,20
428493341023248588,480,20
101944205521943551,480,20
7677460229080154,480,20
7447578705066182,480,20
23800347585072285,480,20
2345124514039547,480,20
60232720382748802,480,20
25348224913819176,480,20
21340274114533253,480,20
25160278548368643,480,20
76716611947414678,480,20
89773362251225653,480,20
31161433876125321,480,20
15219309611296899,480,20
4382835972526469,480,20
16936979048220784,480,20
16617604635612909,480,20
15323071729150390,480,20
29146016936518122,480,20
89964075591391755,480,20
469750938094167631,480,20
98128821557932802,480,20
4793288458431494,480,20
8493778872608685,480,20
303515767499905287,480,20
52983569047845705,480,20
52472060299268087,480,20
22869505348517391,480,20
25423658522379827,480,20
13218538450032810,480,20
10614846223221167,480,20
35241527515085691,480,20
87924542303480859,480,20
36797458846774933,480,20
28508848728863469,480,20
126681020270676299,480,20
7829671374485016,480,20
59122703193304936,480,20
515674630745702262,480,20
40695882456154474,480,20
43254238830305336,480,20
18981856249478419,480,20
108059408244303025,480,20
108814207230178772,480,20
72644637757772841,480,20
15664655249540774,480,20
171486393685004183,480,20
64064520929983356,480,20
179453113618433806,480,20
71730509720961787,480,20
18840428064567801,480,20
2455977416287977,480,20
58059975633119882,480,20
17220422038349773,480,20
19799528294473743,480,20
39562996346552674,480,20
67312524108319905,480,20
510812502699553,480,20
108572038437519290,480,20
54729672104231824,480,20
67874757209947002,480,20
28759072906977048,480,20
73704095523750414,480,20
56484865291947741,480,20
232459942719582,480,20
57825154633650752,480,20
6462409168779052,480,20
21813233007464376,480,20
22220680423396971,480,20
62310002545026454,480,20
322558572777090817,480,20
3415490000908762,480,20
166290213005893219,480,20
2936414358244289,480,20
113878625913247729,480,20
9147725833842593,480,20
28506379884955965,480,20
64466661517627753,480,20
99368632217192684,480,20
261846960414730522,480,20
27597070580722512,480,20
81925829064976477,480,20
385674893541724104,480,20
446781688545740871,480,20
502587427591866681,480,20
1876768083210817,480,20
65475066502424114,480,20
116234478123904175,480,20
96588531950760184,480,20
108482402863985222,480,20
2815219697266711,480,20
114004979190093371,480,20
3646198633787290,480,20
23737826689108516,480,20
781114039919347,480,20
224270593978233882,480,20
75933702610311636,480,20
8026130786289789,480,20
70764046173804157,480,20
207858997242346762,480,20
12631729225111334,480,20
11633090959701955,480,20
159079770334420694,480,20
176322546797252335,480,20
128517760503808454,480,20
114472233339818311,480,20
132646479576888810,480,20
120399974254472685,480,20
102751710105539709,480,20
200690153617595791,480,20
210792877902451351,480,20
18944712482066090,480,20
17288799937507698,480,20
118734930943960222,480,20
142709468249813500,480,20
1029875535248986,480,20
12858076526110694,480,20
14751621649580932,480,20
20690728349199789,480,20
128200044986206242,480,20
11498050249623957,480,20
125311506967953576,480,20
16887620375721837,480,20
19183916132853765,480,20
164423204036422969,480,20
13773630534633343,480,20
171895285985538238,480,20
21707617296681772,480,20
215278387914735774,480,20
15934291324065469,480,20
3878777614674570,480,20
34450236411676349,480,20
15418660139883877,480,20
6382851920115457,480,20
64345384788117232,480,20
326490297340769194,480,20
46122302163814290,480,20
28934423760389244,480,20
177607638209569217,480,20
34625851044417634,480,20
79601897078382978,480,20
13604426201680515,480,20
32367839998301068,480,20
684722939368394,480,20
46430453148281524,480,20
1168167477749121,480,20
21744713618303250,480,20
132413613747369415,480,20
9065836886995263,480,20
91724526415408172,480,20
189415372750859092,480,20
29778781473833061,480,20
50678320471994288,480,20
93882910398041,480,20
79418485477487382,480,20
40377039825865046,480,20
267803934228292145,480,20
8800998603731160,480,20
36702382897191747,480,20
29991593065324148,480,20
56926621958590751,480,20
111056488112162772,480,20
182559218474993929,480,20
226190309696200087,480,20
127291833712091390,480,20
60539342520331108,480,20
8447548076440512,480,20
8236397068904092,480,20
23479901500645838,480,20
282301938911751976,480,20
13762153247486148,480,20
63701423622815469,480,20
12503847546113082,480,20
23406933538688919,480,20
17679292966733702,480,20
78153482037299674,480,20
21977555267495926,480,20
19368382737469832,480,20
30322501057372826,480,20
434899617231246412,480,20
61101207318883152,480,20
45438449242852587,480,20
316837595773079591,480,20
29671222237870525,480,20
222126191867823449,480,20
30186146084561743,480,20
9836378289306576,480,20
20194961866044787,480,20
6468068363715604,480,20
33042997565583066,480,20
148452729632284590,480,20
345138786482359526,480,20
39322607857248169,480,20
24154089175846702,480,20
97936344926501932,480,20
19094467023640845,480,20
63606020452882381,480,20
331014372321888633,480,20
6697948802112255,480,20
2551910557701342,480,20
24417423093269435,480,20
160298793290295350,480,20
500727611512664470,480,20
62743380579025032,480,20
10046367356580643,480,20
14208880651921281,480,20
400087846830730131,480,20
45388804375874551,480,20
258023296547740342,480,20
6905371242913517,480,20
22466862455288658,480,20
6001532780484328,480,20
24671961136713993,480,20
285758858760177,480,20
5113881471230106,480,20
136185649539091357,480,20
644799083511551,480,20
342427845040339254,480,20
1699831402583324,480,20
93523517642806161,480,20
5882191414914390,480,20
76080051268122230,480,20
17071749575685874,480,20
27211641118989908,480,20
319863760949473272,480,20
102447412947464888,480,20
150363085150565147,480,20
207178004719184663,480,20
18108981108814188,480,20
12366896650526371,480,20
14648014217718728,480,20
1540960539338659,480,20
29192998281865388,480,20
20769797195413860,480,20
17927993286973786,480,20
27378983940457904,480,20
293363750869352600,480,20
19103622375042226,480,20
20320720036425257,480,20
283360501426193392,480,20
278121173646416883,480,20
125660662016106500,480,20
12563008434911522,480,20
24985567494270720,480,20
27050547171582036,480,20
84346679276963025,480,20
5237477022064400,480,20
14099401807223135,480,20
313471220571491,480,20
67965739676584264,480,20
1617157734021130,480,20
209762066037522827,480,20
92372003570509236,480,20
7833130080151386,480,20
2225406894760506,480,20
4061757397384473,480,20
160834788921124682,480,20
482387716764542761,480,20
70077551641283081,480,20
71206616745772371,480,20
73680571964975085,480,20
29770726483723630,480,20
28395920670940644,480,20
11638131621139850,480,20
401194280459673,480,20
156273083256986264,480,20
105909970637637361,480,20
53258781740032612,480,20
74952939768797081,480,20
474006510325750610,480,20
93936402370892124,480,20
301984339777351336,480,20
29501700877683687,480,20
9061976608584419,480,20
12707632426326011,480,20
196611407761503975,480,20
366606746694992,480,20
124157192030082787,480,20
11598626917749002,480,20
106537952182488890,480,20
30033331848287898,480,20
2946396716953607,480,20
5058968027753902,480,20
251309487266051195,480,20
200786201516665784,480,20
9580176633430492,480,20
107577278464207850,480,20
24267257227980423,480,20
126213501579593161,480,20
563713343286490364,480,20
30400535302956421,480,20
69597849556531581,480,20
86529384791620480,480,20
2532005408700335,480,20
27405059967777188,480,20
16786652850676757,480,20
79964846545485946,480,20
72502423443267944,480,20
376693380517392344,480,20
278591235867982441,480,20
10583394351608072,480,20
4181643345555153,480,20
8926271380938479,480,20
8147677452959914,480,20
67262952435100521,480,20
43821311373580567,480,20
176963231080389579,480,20
97089510009126435,480,20
27362820050994124,480,20
146406797549884609,480,20
28341715603231838,480,20
30846290693765822,480,20
411379365382303700,480,20
3357330306535286,480,20
63153857816844469,480,20
66692602258567923,480,20
16154480131438041,480,20
103832459907646516,480,20
65437118120288660,480,20
21652005408721238,480,20
20120755877609497,480,20
26790788014733142,480,20
18528747084854249,480,20
3951522480137204,480,20
365750656580256,480,20
126549689225634465,480,20
62146444917112891,480,20
20922641154080530,480,20
32766003497656160,480,20
17124339336730704,480,20
1672148891386463,480,20
22102661530831092,480,20
41736936895195055,480,20
23840638066541456,480,20
54376979339834199,480,20
50966771297009982,480,20
29765571843083270,480,20
55024525205611443,480,20
11392963648080955,480,20
25363269256651038,480,20
14327615714937252,480,20
26168096883556887,480,20
98510955709406030,480,20
18397870652200894,480,20
26498658877744080,480,20
5521362398812450,480,20
90561019475903419,480,20
565854068128791378,480,20
11273821093779915,480,20
12615549295570925,480,20
55038988930768169,480,20
11611639323785094,480,20
125506831704140299,480,20
16034469604314674,480,20
15709795263042375,480,20
53505517009071530,480,20
7949841325992694,480,20
194040746555566543,480,20
14358191681716247,480,20
3074915825568030,480,20
66304230343740550,480,20
51549309003091078,480,20
2671700692871888,480,20
217470171826329876,480,20
80418038553799428,480,20
455334572747698768,480,20
27140846413813501,480,20
496321074165697744,480,20
69354687511805022,480,20
28987337183009490,480,20
20866646026888295,480,20
99209399417438376,480,20
1396282232097775,480,20
94389633160975809,480,20
71541007642374790,480,20
30435230617794012,480,20
7123840137291486,480,20
7260393994875857,480,20
98813532769680678,480,20
21713789543319738,480,20
25297106302263880,480,20
26811977251129705,480,20
31931876981871223,480,20
27370945247293682,480,20
38097722633230815,480,20
12571723881404302,480,20
254634921444653802,480,20
83603655901841545,480,20
22210326378309788,480,20
11757560229420462,480,20
89273754260459374,480,20
11716727850084241,480,20
20709022042091394,480,20
147925070073327663,480,20
4422437289252806,480,20
67876484942124997,480,20
124344778290274818,480,20
30766384263844717,480,20
72297249446281536,480,20
378828530722202357,480,20
41895964585922346,480,20
24550584109308864,480,20
6017490325824342,480,20
49483315248312467,480,20
238147301763432979,480,20
92303089228284374,480,20
21940510340777396,480,20
1695647896955341,480,20
1797514769316109,480,20
115308436197425865,480,20
13843353448203284,480,20
20005775592230729,480,20
20196744480363960,480,20
114996744966122037,480,20
130259132418511864,480,20
171732224709783740,480,20
169631700073930220,480,20
11753681884420920,480,20
179138161275681265,480,20
10502874725812770,480,20
170875033420157065,480,20
144602002733350531,480,20
118789312301165326,480,20
198336990404597775,480,20
19493302522475288,480,20
13307381433562580,480,20
107933343906109386,480,20
153412807589603145,480,20
115903791153190398,480,20
12096950656405587,480,20
138724672034348304,480,20
29591534746898589,480,20
4072523180065435,480,20
77378083976157090,480,20
63132356524580067,480,20
7773382110241977,480,20
104674273388327414,480,20
54365073408168366,480,20
65431786362131757,480,20
25665815589314834,480,20
120618082142353915,480,20
44267460597669309,480,20
52663408419309881,480,20
57049323934956127,480,20
17710173457561581,480,20
115560809048399775,480,20
65848132533692438,480,20
126910789406099526,480,20
22338557926467337,480,20
46953351391017082,480,20
183304351458366806,480,20
2979704111858760,480,20
18528606193404522,480,20
64691272162495507,480,20
31566596089102856,480,20
18429636425325895,480,20
57893798508959433,480,20
5451691089804054,480,20
31325693573470158,480,20
24938946975907719,480,20
70707828113824370,480,20
9914645549380173,480,20
384055482529690399,480,20
11673417206271983,480,20
36303694667356140,480,20
3312614375904106,480,20
77920208222203076,480,20
381294759424366147,480,20
77414429410385069,480,20
485101392403300,480,20
54497010446609078,480,20
297088987315243275,480,20
170565302290492486,480,20
69584042986313733,480,20
36182075040931695,480,20
57034618009785007,480,20
83916707781632345,480,20
96658955856047025,480,20
54142136283815671,480,20
11974435343339811,480,20
92136290512886499,480,20
138684331652135906,480,20
65912785734503598,480,20
351534142210791888,480,20
13392692842585796,480,20
36126712996032679,480,20
55647520876076428,480,20
61609591261030963,480,20
70042054258842408,480,20
39193908248027093,480,20
43322160127118952,480,20
76411889105283930,480,20
68407089223726245,480,20
31646900264158653,480,20
31656127359931666,480,20
126675526063667981,480,20
102176788755184534,480,20
30375774344223698,480,20
64227490880018318,480,20
467601119047045263,480,20
27570346083833726,480,20
265562474974093800,480,20
277049892652192203,480,20
39185309827896158,480,20
2089744310191599,480,20
19886600658121129,480,20
7503194081989127,480,20
3471451999580114,480,20
75598429503909065,480,20
117435323486580068,480,20
76615683720503125,480,20
31180366266284939,480,20
5476867300407599,480,20
14055497166686213,480,20
17226912445659168,480,20
29935595249212860,480,20
116767780221541324,480,20
19274465776047120,480,20
119560283708513023,480,20
2350487116469683,480,20
13612407159054283,480,20
129426588934666698,480,20
101977939401103840,480,20
17274002375288399,480,20
118622043238650189,480,20
169301528084694469,480,20
22431047969893353,480,20
19373722567044179,480,20
284058093365684350,480,20
26221212988752322,480,20
230627116240239460,480,20
10737108512678944,480,20
12093956639524437,480,20
225351791792782123,480,20
142511409449658364,480,20
7466250256549404,480,20
38693882213759602,480,20
107629374522004258,480,20
27391099201423627,480,20
22587304548533684,480,20
79984936025944340,480,20
39457143013772830,480,20
69340190628253020,480,20
47188791105788849,480,20
422497226845669766,480,20
26679619907976314,480,20
281216635748672530,480,20
44502363141299377,480,20
1022864825952112,480,20
8921524171955123,480,20
1721329265288522,480,20
31037329178067096,480,20
101482655459183714,480,20
74311741756238610,480,20
404188400530057980,480,20
5052809567627255,480,20
237687935371090376,480,20
57156818661226666,480,20
11521485561591042,480,20
67525099338954240,480,20
216169228746524491,480,20
7397477276702707,480,20
273525337895623426,480,20
52238229550613884,480,20
1157382538146301,480,20
54224767788688810,480,20
19849426821755915,480,20
102552867369060032,480,20
6115822977502420,480,20
18309054754120779,480,20
19500566326886811,480,20
107078418133006,480,20
21272196242363287,480,20
72903090422285732,480,20
60730935178003896,480,20
84883908863779081,480,20
166450382661662551,480,20
8447750807922204,480,20
12670235859898938,480,20
371733265185352952,480,20
6822145631961443,480,20
16994316064115390,480,20
10478786555675036,480,20
236387422325724781,480,20
35245945140044153,480,20
260972023854349093,480,20
39577492022671244,480,20
68576232704545722,480,20
6952203499343025,480,20
130649290806545782,480,20
104527059577809724,480,20
150998292102769826,480,20
6596764951079131,480,20
176567630908614264,480,20
126567081846279174,480,20
140889665234581,480,20
42186689266758068,480,20
2024392057634329,480,20
86933962656737144,480,20
61825541693402757,480,20
1882189055832549,480,20
19876920405524823,480,20
30541510770923308,480,20
446252267375627253,480,20
359115416710074823,480,20
13429243488723959,480,20
4624546464219039,480,20
24478435094913951,480,20
7362917103004852,480,20
5202822048383924,480,20
21262990500608089,480,20
29346366162720223,480,20
9122023190346610,480,20
497070572542638984,480,20
79358380773175339,480,20
24091046938281189,480,20
30172853717925368,480,20
64452074102922750,480,20
9686180616003671,480,20
38766526551529176,480,20
10872502184797484,480,20
80138402791165025,480,20
103331530601922189,480,20
38694002955358183,480,20
120918953801829215,480,20
28560111114029162,480,20
11729798502023953,480,20
24982593718888611,480,20
1324599366119,480,20
55749457653602042,480,20
3093313707142333,480,20
300649643727849119,480,20
359541360414579702,480,20
39521701201608970,480,20
72331368629799157,480,20
159959311392400050,480,20
3386808812373939,480,20
272269935992490750,480,20
25136185231067088,480,20
2354627684050586,480,20
97624473801196149,480,20
248530214745400878,480,20
12190143308465420,480,20
3155242038426293,480,20
2506261504214332,480,20
129265016594151675,480,20
17379411378100275,480,20
16744705539021591,480,20
25944166515495983,480,20
32590757143221868,480,20
22853751938969533,480,20
4832518873760680,480,20
80500071974612841,480,20
17964162249135835,480,20
61185760937082321,480,20
41125123404216378,480,20
33646195407868877,480,20
109058416118047166,480,20
250379187407587458,480,20
71877455803625216,480,20
54635205964749297,480,20
368677697002481214,480,20
9321858823069290,480,20
27947011827953640,480,20
115240908582329359,480,20
56523466418110149,480,20
68422583902124900,480,20
7657611771383415,480,20
22898921888853353,480,20
86876792638133860,480,20
6395364784947937,480,20
128163023539743484,480,20
307665801209522659,480,20
20320468290252568,480,20
159019014773288684,480,20
10905379803865267,480,20
18275914776549974,480,20
15469969497209578,480,20
180163636654611138,480,20
19159352900205063,480,20
115104582331306990,480,20
21645262649290496,480,20
15003565796664830,480,20
12780332516323808,480,20
2168083784940433,480,20
1629981231041065,480,20
160797316006906124,480,20
140837518085064768,480,20
100076571650651098,480,20
105218118839509,480,20
175070394079632408,480,20
101167061308705465,480,20
100216806584346469,480,20
41534771582630970,480,20
5601793963064727,480,20
72319418256829200,480,20
730836193909513,480,20
37246029567981378,480,20
110615075798670054,480,20
96465057899610574,480,20
100543520764105291,480,20
47013268273982272,480,20
16872618043033292,480,20
123530703062259679,480,20
98270424759663531,480,20
164849429335812120,480,20
16544892332463787,480,20
128322036224632771,480,20
33067923140440212,480,20
5771458716237996,480,20
27609914670453696,480,20
317578086414636953,480,20
64377675300981067,480,20
89188873099839845,480,20
109473174602655523,480,20
66634006747364986,480,20
25860307960271977,480,20
258843302320214108,480,20
117043078290523981,480,20
29429158676095182,480,20
19699295794660874,480,20
17952372827511079,480,20
70888645095327929,480,20
52508861916644240,480,20
106713869451746546,480,20
4541372873534812,480,20
82305849981272129,480,20
397072557412839716,480,20
71729406298362821,480,20
192498897350070445,480,20
18883515830534610,480,20
139334906943956487,480,20
298093362151006768,480,20
14702627799123338,480,20
43598158462062929,480,20
13970209576949300,480,20
14728998621745111,480,20
109749174597424951,480,20
304695232524258855,480,20
24950639288633907,480,20
18175410260072758,480,20
174392166559006164,480,20
34263834494041921,480,20
10352398464542000,480,20
147880606511984297,480,20
21770416436640577,480,20
9121548700344692,480,20
633542288466927409,480,20
119699951141366555,480,20
27061560369687618,480,20
6782593190351684,480,20
128132904812759867,480,20
376914651540924,480,20
28999606822114369,480,20
88817598882136692,480,20
1421121959727988,480,20
5710566449844476,480,20
39682106251413327,480,20
288231924266169571,480,20
45918399251501116,480,20
13491696364389991,480,20
14102179978678053,480,20
93793218234461739,480,20
145164327890768063,480,20
231041320728509964,480,20
25754591295636828,480,20
28659249441612129,480,20
614153836132360521,480,20
120886611653821275,480,20
12864285503950267,480,20
13478591694598645,480,20
118959842067254835,480,20
59405021902107738,480,20
22835271169303120,480,20
49547428488871514,480,20
74666663465690849,480,20
145236065572817366,480,20
107416581916968150,480,20
114951066336401270,480,20
14225020565029234,480,20
167521428582198524,480,20
15651263357092037,480,20
22131025693699129,480,20
2692355690218760,480,20
2850557385689181,480,20
116710816625617924,480,20
29452135639836414,480,20
2209601009238013,480,20
307815118355429716,480,20
14450560865552019,480,20
176217406463531449,480,20
2817374288249967,480,20
1270088095633744,480,20
2755955778365072,480,20
116754599840875336,480,20
8855269393932544,480,20
31940545680413020,480,20
124942424606383206,480,20
7859311379889031,480,20
23941094345031823,480,20
15773713069964854,480,20
17504156380676643,480,20
51567782684305440,480,20
145781551421988711,480,20
468866028692475541,480,20
24843858598362949,480,20
142936158769303327,480,20
36533899402850418,480,20
59875027159322708,480,20
26051573488661122,480,20
186047792256906850,480,20
149840761907372889,480,20
45062663804102790,480,20
77211813038397422,480,20
87436996955754004,480,20
32565125300938406,480,20
156123212620689267,480,20
56772466396777038,480,20
55096933057337978,480,20
29247298176577474,480,20
19271432355017086,480,20
13337937913394246,480,20
29985926085387140,480,20
71831349230415651,480,20
73550800022210892,480,20
57691640419157782,480,20
39065656994074543,480,20
518459760010808897,480,20
78941920571595621,480,20
31963543164794355,480,20
63308723415686118,480,20
71388385889031664,480,20
105537649460199823,480,20
28850050482690497,480,20
54489782510768010,480,20
21719508648695625,480,20
40906217010911100,480,20
276290679512969231,480,20
10022238217651087,480,20
87698501402821874,480,20
40807200340807632,480,20
26834888648202768,480,20
74079689938144096,480,20
32586013862998840,480,20
5508232983731583,480,20
62005977353341632,480,20
26469182685461862,480,20
119715580417136105,480,20
18969084301423590,480,20
64167450106334545,480,20
32029670883521560,480,20
82584579086996114,480,20
49134129988937232,480,20
75720544517132343,480,20
7670903825368544,480,20
18549197613862061,480,20
46460007500973912,480,20
20874315136544200,480,20
18610407385878736,480,20
29034605504973534,480,20
529021558397154,480,20
118703030277493700,480,20
29995435823587035,480,20
36820943938153700,480,20
108072779612831382,480,20
2866549895161942,480,20
16727766170323438,480,20
60401481810840946,480,20
228566950608778989,480,20
16500620365593613,480,20
17179049978450108,480,20
42835575838375700,480,20
30286847890605425,480,20
427443665285701911,480,20
64198779804396359,480,20
73244261177916743,480,20
58525798053362304,480,20
98103183426976550,480,20
123682041046540732,480,20
38395569742657586,480,20
93026135724151464,480,20
11444131850545548,480,20
46433490543790113,480,20
22956093690452416,480,20
65342422303049502,480,20
226954986432839272,480,20
54164410675900208,480,20
75461059383505934,480,20
156278432019310786,480,20
29847164850911340,480,20
61354376708827223,480,20
18772758386108919,480,20
44977836393712300,480,20
388585270231612645,480,20
303384433336928784,480,20
60635385211360818,480,20
47980668884485148,480,20
151776063015500455,480,20
47853727411823581,480,20
361880518415954610,480,20
