,num_samples,num_classes
7742940608670221,792,33
617388759028341228,792,33
36453674567897578,792,33
29651957583976756,792,33
17815879805469405,792,33
276485135968224,792,33
56223272015909440,792,33
53825205529340265,792,33
125141937421167484,792,33
161264360457301161,792,33
60814520168489516,792,33
348144269285579906,792,33
19093773447839246,792,33
1785661663101726,792,33
21270423112026859,792,33
5323708041338149,792,33
12331999209497869,792,33
85948118872081296,792,33
16364026685299139,792,33
9341099889778711,792,33
6246867293393802,792,33
9336749059434273,792,33
93883529642850165,792,33
4276642273206243,792,33
92035617424703919,792,33
138065739193683589,792,33
121873445772039958,792,33
77256304273232328,792,33
22671115082463618,792,33
10017762325121273,792,33
55145007404114726,792,33
15393349914150530,792,33
107897239685285624,792,33
51323470207080642,792,33
23253461105058784,792,33
121784799282992724,792,33
323123634217903202,792,33
9176787601436623,792,33
20415891999830165,792,33
101529636858118230,792,33
2049410852596919,792,33
122100440463723225,792,33
60707820988046835,792,33
66645989686546997,792,33
18829321981828665,792,33
120933154907309622,792,33
308310449689646474,792,33
115020592079933751,792,33
74314932024361364,792,33
16282687906291904,792,33
51718523212034657,792,33
20977456436791979,792,33
12217800444857353,792,33
71184969862015312,792,33
23476612347910568,792,33
69469967229784203,792,33
112648106830502380,792,33
89235072623909243,792,33
2091574120978317,792,33
19010361480884874,792,33
10146539350803423,792,33
205228326479938508,792,33
114749578114519048,792,33
143250802468913547,792,33
59541690521704297,792,33
81623936079356446,792,33
218583337820788181,792,33
230100799300583602,792,33
15958471161236627,792,33
621884285412796237,792,33
46130336322795304,792,33
41166233651719112,792,33
86500173282332025,792,33
112559378593394057,792,33
75201214646594032,792,33
84173778500493587,792,33
36453251217435903,792,33
12207276077094040,792,33
371678422736884216,792,33
2486658709289763,792,33
13221868809171952,792,33
12085727702969032,792,33
2076077842749387,792,33
124560502141516446,792,33
14147015012948168,792,33
187490025258096086,792,33
47616446385046975,792,33
116274768576792048,792,33
87354673899677227,792,33
122117667503256330,792,33
88540294154054010,792,33
12058312354877378,792,33
23485353735466911,792,33
176526555745119172,792,33
13918095970197835,792,33
52024368660541848,792,33
22864928495932270,792,33
155251392547412239,792,33
33480914157310364,792,33
10892422417949624,792,33
411575985447855001,792,33
11394659264619952,792,33
32121786025953792,792,33
240924325074448965,792,33
2288796501346841,792,33
102697465800734518,792,33
3241114110343855,792,33
97134690081647208,792,33
155063544800779843,792,33
3125776526614966,792,33
135273741082788902,792,33
3091939245127378,792,33
94804764494122177,792,33
43939075077380768,792,33
86663383184919432,792,33
16407248493775176,792,33
44772557615337731,792,33
277971081634006925,792,33
44483240882583187,792,33
42510983416027594,792,33
5100286218748346,792,33
100747707999089996,792,33
30191487768949034,792,33
27468454742875020,792,33
109328943891067851,792,33
220693537802921022,792,33
34106356152318946,792,33
3741960981494597,792,33
18977239933840842,792,33
207968318307332149,792,33
12036959649301549,6000,250
391412237170310613,6000,250
71714534482055389,6000,250
26776791891684826,6000,250
44675352433423418,6000,250
21264576530610285,6000,250
6466390851917282,6000,250
340427260865372068,6000,250
22575610016919003,6000,250
2397273916252505,6000,250
5797997997161771,6000,250
37946648103380568,6000,250
19640483532485381,6000,250
105998153973856049,6000,250
54019965478343205,6000,250
122033920547198830,6000,250
14628655445609544,6000,250
13875297545783211,6000,250
221909985052173404,6000,250
17916373757271705,6000,250
184823860032767101,6000,250
385475950503588330,6000,250
116708964106292546,6000,250
22300976421694755,6000,250
125586668424295149,6000,250
64516740782050768,6000,250
57080810323014445,6000,250
101592345693846205,6000,250
40061027182734652,6000,250
13361782756867315,6000,250
5828627375563102,6000,250
12292006187552574,6000,250
228367549483466809,6000,250
42840875652587389,6000,250
52320463425114940,6000,250
30731828422650917,6000,250
57455721463525116,6000,250
12096201904461578,6000,250
10083814934861020,6000,250
3627374111975830,6000,250
16264414668086065,6000,250
28940779559610614,6000,250
163500553891742460,6000,250
15069086041474577,6000,250
14980492036434854,6000,250
471332513859555727,6000,250
176812938731164721,6000,250
183431930721202534,6000,250
25615690253891971,6000,250
75937569401104804,6000,250
111107850757535954,6000,250
340911362153536042,6000,250
31195521932219773,6000,250
22289528812005673,6000,250
15329649126586784,6000,250
7888968493121585,6000,250
2950062870398783,6000,250
110363592921257284,6000,250
3043959968474676,6000,250
76532167673097830,6000,250
6302881917639923,6000,250
108307773575390083,6000,250
213768802436269472,6000,250
27896451044200277,6000,250
10483211569481291,6000,250
6246624263444720,6000,250
33967112988324806,6000,250
3491185359532762,6000,250
13916646396745530,6000,250
39741338205750789,6000,250
103602690096544380,6000,250
1123056056166795,6000,250
46497837581382560,6000,250
10289623174400017,6000,250
21459122380822287,6000,250
307095267443788763,6000,250
32541017599802011,6000,250
11603936688022114,6000,250
13303048282402642,6000,250
229462580459454465,6000,250
13761785255283078,6000,250
133812360981352286,6000,250
59255445925415391,6000,250
79958128340159263,6000,250
23236381761551856,6000,250
67469763514832469,6000,250
111556671989864935,6000,250
18897216943796525,6000,250
33298252368693464,6000,250
21476859598429206,6000,250
29030019956127071,6000,250
3777547831330341,6000,250
28065552188292324,6000,250
26745987844962751,6000,250
153653265211558095,6000,250
11882070535657977,6000,250
254316771103972558,6000,250
185989953435736577,6000,250
62136669995757404,6000,250
1231259406061292,6000,250
86444560501829385,6000,250
380293909194607068,6000,250
18603954975399085,6000,250
340750780173643,6000,250
11482808909584491,6000,250
30815475523063353,6000,250
48054639651377869,6000,250
6137410428162864,6000,250
119151319848383092,6000,250
115938604221692171,6000,250
12809824563862654,6000,250
128141368374553555,6000,250
56464211073875493,6000,250
3899753392297217,6000,250
66987958623875335,6000,250
10924845061711517,6000,250
27186885957865487,6000,250
455904634779720792,6000,250
63165966649962459,6000,250
20010755576424613,6000,250
159719576764050656,6000,250
45542857826193318,6000,250
30097241270000175,6000,250
33067611462877147,6000,250
19798579835644441,6000,250
11360708913798074,6000,250
4763233189547802,6000,250
62000650905752798,6000,250
4499359700036054,6000,250
10048875301630839,6000,250
63274307429590368,6000,250
130492667212880225,6000,250
6732292911143208,6000,250
144472212552727559,6000,250
169781304475068930,6000,250
51974343865669014,6000,250
38844413243934942,6000,250
229062352193197353,6000,250
6702152405997637,6000,250
48929927902377472,6000,250
117429383941350457,6000,250
40675548907788350,6000,250
49072845035669873,6000,250
128443372169188265,6000,250
187307978157406460,6000,250
572445155052124093,6000,250
56439403581142484,6000,250
93019681033106816,6000,250
246773996987861779,6000,250
10668204883838446,6000,250
9105393292607522,6000,250
9959902519515756,6000,250
56200705425917766,6000,250
148127710647910753,6000,250
22597090664048659,6000,250
7590557613125729,6000,250
36866243616135179,6000,250
15240553749497904,6000,250
31740654821084540,6000,250
96580547553072857,6000,250
39128808765347931,6000,250
234321819048306959,6000,250
101966427729795320,6000,250
312332351568321532,6000,250
111511793529399578,6000,250
55914587507219475,6000,250
21073598253764769,6000,250
158386332650499304,6000,250
16017524227671523,6000,250
2052056643329862,6000,250
3500681130772816,6000,250
17903714421867563,6000,250
4479735966847312,6000,250
61986299412817773,6000,250
29652003349414724,6000,250
133649005043573036,6000,250
110730301304124889,6000,250
1161727014884514,6000,250
78438560155362168,6000,250
135839852582385873,6000,250
20512747226161400,6000,250
35711494029078825,6000,250
131731982942202894,6000,250
9245952002842518,6000,250
502706808977234957,6000,250
55112344742583461,6000,250
61899112599681363,6000,250
12409288491287083,6000,250
117719056130973123,6000,250
12858968241466175,6000,250
7428783651171129,6000,250
115659454991343884,6000,250
4501627460649115,6000,250
336457026999510211,6000,250
31823989711260068,6000,250
11389665303391595,6000,250
25495782848404363,6000,250
18139392363218532,6000,250
2178255235621317,6000,250
33852083182785188,6000,250
27725057090898401,6000,250
69586702875764248,6000,250
22708289903960304,6000,250
15833613996466313,6000,250
102367668661533179,6000,250
7268811928121189,6000,250
9588033175564580,6000,250
93933429607238824,6000,250
366727558206297245,6000,250
27636616111720905,6000,250
36211281165502968,6000,250
50030348742762325,6000,250
1849189775508472,6000,250
142694203305681608,6000,250
9871711691190173,6000,250
11990414264281682,6000,250
32706970723104764,6000,250
9673778127235922,6000,250
374132585045744800,6000,250
5961275834564728,6000,250
121561726010282148,6000,250
76113702887468373,6000,250
31276172702058575,6000,250
7646566128226877,6000,250
45728007201645179,6000,250
106652733567560341,6000,250
60296964668003643,6000,250
31352849324853159,6000,250
23993600987180513,6000,250
7147683433335871,6000,250
7596278875519601,6000,250
6615564003481913,6000,250
73250252917990418,912,38
33478475627282520,912,38
17119902978727566,912,38
24393990780021891,912,38
176696838450355687,912,38
66702260685169020,912,38
64114602768045846,912,38
21713769986177814,912,38
133999162783420066,912,38
58773006229306068,912,38
2938184601163037,912,38
10314207331342,912,38
35689677822866772,912,38
150472871633634154,912,38
6492629665437606,912,38
157178701886759706,912,38
7791983129992465,912,38
10146849760571941,912,38
8954382172237224,912,38
16491783021869829,912,38
222205583498624989,912,38
28947001101671242,912,38
90119971239589739,912,38
16002677812492218,912,38
124925893111654900,912,38
126686302496820839,912,38
133873805158373524,912,38
103281540201081402,912,38
13109415206997763,912,38
124656401751263118,912,38
25278039829407767,912,38
28205097272708022,912,38
149711899569970645,912,38
52837052963807874,912,38
27875612866769320,912,38
12276671228933361,912,38
5978411542138342,912,38
111697258331566800,912,38
74791299616946126,912,38
20624496996239436,912,38
116560794460079798,912,38
13744492034644110,912,38
128868679890205617,912,38
116800874265667409,912,38
109629379408963155,912,38
30486609333432639,912,38
60779680377164473,912,38
102440144513217581,912,38
119870637601263036,912,38
70976073926058856,912,38
116255581964882499,912,38
104056845967132718,912,38
4160929353850732,912,38
8262334920507626,912,38
117519848259593156,912,38
2526139673492782,912,38
261848000690794204,912,38
22634533457183815,912,38
83135191999284346,912,38
20117515544132902,912,38
27847517271614154,912,38
228690907894346126,912,38
15230748284239485,912,38
211742085028738102,912,38
38361122371936645,912,38
93192932776678226,912,38
10178510468164683,912,38
2601828511312233,912,38
83613236794723481,912,38
105752631351695117,912,38
119841454045486408,912,38
27081523176198258,912,38
152493149957676501,912,38
129566765832756304,912,38
110422376055290961,912,38
9006044179617620,912,38
1977332588073336,912,38
6987595441813868,912,38
15575623587798652,912,38
17530235974492776,912,38
198755235112189343,912,38
46776383972330088,912,38
17895090262446840,912,38
229993214327085593,912,38
24571604606079656,912,38
13909544902991539,912,38
9316254998775351,912,38
395781534797111590,912,38
106287634930247983,912,38
38702140413663236,912,38
30633677878194333,912,38
61606530306932245,912,38
15212528135742243,912,38
429778445936208605,912,38
21582920177950051,912,38
4096993911102569,912,38
106421386182503617,912,38
15958865227606082,912,38
112243251950153444,912,38
10807387963075525,912,38
171790598466645433,912,38
347998410719688136,912,38
75419423555725560,912,38
32552183276673051,912,38
60005069165769652,912,38
114405661357628071,912,38
115025576693890350,912,38
81175906888676493,912,38
34745813934729433,912,38
8777001989871009,912,38
23600849931001950,912,38
221849024569977883,912,38
117605826457707823,912,38
48023848783919855,912,38
157403141740862335,912,38
22198919136837799,912,38
8150843404208517,912,38
7501387982529503,912,38
28909336296358352,912,38
19292853989771407,912,38
211879415954793292,912,38
11048970655622589,912,38
15234393744875797,912,38
95975518740533643,912,38
89953324189010878,912,38
65110793772322941,912,38
23196049902951258,912,38
149385794093207756,912,38
1370601911171345,912,38
101594973891594466,912,38
13746207918451109,912,38
13332950723957414,912,38
25687169053764034,912,38
78957670621402809,912,38
18144874046848161,912,38
18838806062384253,912,38
40603392674692793,912,38
28634058565463384,912,38
83770394865533548,912,38
200741504752179672,912,38
40338307086262164,912,38
36406386604436510,912,38
42422636915844487,912,38
7192172357514795,912,38
97741119701023441,912,38
23975570878761699,912,38
13791770914701113,912,38
12068961609597468,912,38
8997671205242983,912,38
9284940313512864,912,38
102203288369194597,912,38
64341759339564614,912,38
39376010861381247,912,38
19193669915683435,912,38
227475351167005569,912,38
51688773698108123,912,38
124550956260909816,912,38
32352246903258012,912,38
24528186895306,912,38
25033992730197426,912,38
29864477298508555,912,38
62952622842248452,912,38
21055433869837117,912,38
130207035207632507,912,38
494925976147228141,912,38
30822194815411105,912,38
257311950682989,912,38
235194165130967206,912,38
5714430843676060,912,38
16729070246996797,912,38
16023518048011328,912,38
169239286468032366,912,38
7554360615736616,912,38
31879399581882703,912,38
79644923503471371,912,38
109675333175269510,912,38
7369641279543219,912,38
30397425542273815,912,38
84020446310239078,912,38
18293836032446546,912,38
10387440901040041,912,38
87974060971909296,912,38
7941691530318995,912,38
130803174449844,912,38
2572501688699558,912,38
8675361381424224,912,38
24806659748611891,912,38
42085222217845583,912,38
442336520503930142,912,38
28357510183307714,912,38
313988412330292902,912,38
32248075133772860,912,38
74017398473669536,912,38
109123265097725341,912,38
47201706668842585,912,38
26512000846836216,912,38
85817357356245736,912,38
43094181748095649,912,38
31474097411640221,912,38
235498482753472545,912,38
8700656793581738,912,38
19120159841811458,912,38
58655808913341797,912,38
1755706351801016,912,38
70189292751661844,912,38
28530340778790227,912,38
103276323461870388,912,38
79932473880832665,912,38
11391977631078031,912,38
93929293862131680,912,38
146205093645540,912,38
27510319389332212,912,38
27681079015058937,912,38
6242937307288171,912,38
64484486437768480,912,38
43188014980536738,912,38
21109690239992002,912,38
120034115470695493,912,38
11652520449384851,912,38
304951270553319535,912,38
4816553367473265,912,38
18364748237922707,912,38
128447706835180634,912,38
151797430163234641,912,38
2730685639659977,912,38
20850623682839888,912,38
13329370381167531,912,38
131854320530945516,912,38
31121889317806473,912,38
62635131074463415,912,38
306470578812072038,912,38
91574106410712126,912,38
184858472328338886,912,38
4708223928939090,912,38
28875718475337297,912,38
2060917019709865,912,38
285661801589725554,912,38
33632857301164806,912,38
2254728975330037,912,38
24361201663739182,912,38
1606383784969135,912,38
73582422378089469,912,38
4116467471857579,912,38
100421623334194238,912,38
76250559889662146,912,38
19964116045046486,600,25
633337100595043027,600,25
88942313702010998,600,25
106312632037749386,600,25
11819314799102212,600,25
179263639193846497,600,25
19421401655466374,600,25
22014891973895217,600,25
73296304080964767,600,25
33580022373655347,600,25
23442080597473799,600,25
19044294287901786,600,25
175375112654531219,600,25
406933933800398409,600,25
128041998223922908,600,25
80985092960910930,600,25
75389056916839644,600,25
27323159341996485,600,25
2410603716968828,600,25
111738774741557310,600,25
18023014910781761,600,25
369681629593481473,600,25
4520979510185853,600,25
393052848102407578,600,25
390716580218795525,600,25
14858701819453251,600,25
40963762478595420,600,25
14324183065077888,600,25
4246634940108576,600,25
12913039957681922,600,25
23235531402932004,600,25
14028999480221129,600,25
149637014193271911,600,25
88243344272230098,600,25
21777276890221186,600,25
31784017291918687,600,25
62733054587917860,600,25
181056657471453669,600,25
3002436318597356,600,25
119277643007361371,600,25
128867262022651992,600,25
69629478829441806,600,25
178296490690402157,600,25
47466055190565450,600,25
40305413234212821,600,25
329604885783891232,600,25
14023602052438452,600,25
3615853530716974,600,25
22844320467081008,600,25
21154537619373345,600,25
119084834644818661,600,25
39095129981337028,600,25
93632741145656561,600,25
39697153426962517,600,25
189660430739523566,600,25
78878983521798818,600,25
39900821014138857,600,25
346418352916462983,600,25
31748228656471261,600,25
195875039519938,600,25
66065475616258401,600,25
113421404788599615,600,25
28563667478783768,600,25
358980932511160354,600,25
30711883975072329,600,25
2357257440691276,600,25
32052214237741614,600,25
12519309339615284,600,25
28662257818890831,600,25
307466761900824159,600,25
113859647861898500,600,25
20200851327658245,600,25
74231607303457022,600,25
177177459373858639,600,25
3477331132396390,600,25
392217128690950224,600,25
76943506886016227,600,25
10937031768803049,600,25
32887942855279524,600,25
1866170844292094,600,25
25334844438377397,600,25
195974662208354794,600,25
65441424053344397,600,25
11222194417858987,600,25
110951654920640821,600,25
90890060959804354,600,25
57932871789751638,600,25
2456131372909529,600,25
32101546933218049,600,25
254265775169309944,600,25
23233233241339121,600,25
121179506742568347,600,25
172746018590866873,600,25
109960297439691562,600,25
2900902234872912,600,25
21834935364186945,600,25
32435151335997902,600,25
31107872822938828,600,25
28404300798465072,600,25
27836795818821409,600,25
3325991557511514,600,25
88803504281721242,600,25
388680613936759161,600,25
14990808140358805,600,25
383969744051600959,600,25
10768215390868059,600,25
101231245909960188,600,25
3957028336760769,600,25
75397504938018108,600,25
2252262961042801,600,25
66712999289076850,600,25
9032817337003800,600,25
1231902661025066,600,25
21720937292032380,600,25
119920651339678600,600,25
38315744791802747,600,25
2600870747843522,600,25
94818536133359319,600,25
195436456226573621,600,25
125391125451239424,600,25
46505938945232092,600,25
12645406659073665,600,25
148422143513136359,600,25
114099192865802064,600,25
100641902955849939,600,25
79320508711380788,600,25
7598106630292112,600,25
6637930408302498,600,25
77957252788589760,600,25
11358717113926078,600,25
1222064804068996,600,25
99920913603280392,600,25
1469267203238604,600,25
2765372984092625,600,25
101218442766650,600,25
85014379552426203,600,25
140107211598243931,600,25
23799497629693563,600,25
921770398547542,600,25
26619720054876068,600,25
74510121269601242,600,25
138320331931119267,600,25
7651395568680566,600,25
128416920492196263,600,25
102176812710680480,600,25
57080300784574513,600,25
108163823465937831,600,25
125365785788218521,600,25
7047175369609237,600,25
84819934933565382,600,25
101517528091490996,600,25
16564861281591717,600,25
166094377949792601,600,25
162180424589429165,600,25
2490490182688249,600,25
112101010992050333,600,25
183724014351097859,600,25
31928273616508737,600,25
11323210699825720,600,25
194420709499446491,600,25
2356285711230975,600,25
27687394689365321,600,25
6891586534335586,600,25
163468483397878484,600,25
2326684394474586,600,25
62366718644372334,600,25
2531335515230331,600,25
54276133652742336,600,25
48277778631566418,600,25
94263660735626140,600,25
128126476249750036,600,25
8864519089516339,600,25
105426903636308204,600,25
4316132229248041,600,25
255968063051323752,600,25
123880213647602921,600,25
25105337541636412,600,25
26508140687112291,600,25
121479964868444223,600,25
19850018055843948,600,25
13831913653981448,600,25
20734635202076403,600,25
129373392864879117,600,25
17071728940432391,600,25
21122638615424188,600,25
4751880698317069,600,25
159263367000884048,600,25
65070789106361165,600,25
26536974777094329,600,25
52444015503859694,600,25
3381150363179809,600,25
379839604962874856,600,25
19611394339636656,600,25
14262812120162458,600,25
15395452470389858,600,25
75117146373042027,600,25
22716942158158873,600,25
122505257873520109,600,25
34191156128989641,600,25
89762576393095512,600,25
18150897000627556,600,25
67889811176654689,600,25
59840659799879402,600,25
16636070610755719,600,25
49669145310435612,600,25
83763134123241987,600,25
34246146771030502,600,25
14184704143392794,600,25
9869525161768324,600,25
46792658616062255,600,25
18687202960513246,600,25
24252227724544204,600,25
17994731333496329,600,25
83723649763184598,600,25
303169474761638934,600,25
4531519368091575,600,25
354277794045120,1752,73
18245389923003462,1752,73
114259659987801239,1752,73
1634396978547334,1752,73
31172734517682171,1752,73
16314107581262878,1752,73
61349300651776486,1752,73
126689300671167435,1752,73
37079630834898374,1752,73
20017211581962804,1752,73
23007148667950520,1752,73
25445515514141210,1752,73
103840129464614324,1752,73
16457749076138556,1752,73
28807598834950933,1752,73
12146904695004812,1752,73
75692207824879320,1752,73
115421281211473837,1752,73
376800587571325,1752,73
87602382134502208,1752,73
110978319969571012,1752,73
10911398612427740,1752,73
23080096384168459,1752,73
25192012122649041,1752,73
125675196095940131,1752,73
5947139037569477,1752,73
15164054496655625,1752,73
11867079800238669,1752,73
224945703538918566,1752,73
10427848264462362,1752,73
25970660118271895,1752,73
234572915733016,1752,73
478187148342656780,1752,73
5334873285545179,1752,73
120961080236479276,1752,73
467530247133843031,1752,73
268683582602883559,1752,73
341466551681620159,1752,73
142927927831351339,1752,73
12758100158817746,1752,73
29439066425131742,1752,73
147245446407010565,1752,73
67931691180549345,1752,73
94577660884980547,1752,73
185107406439289338,1752,73
39365786102379932,1752,73
80014432571881326,1752,73
81737958674863757,1752,73
187670047430834603,1752,73
81609647187467141,1752,73
4256693783898482,1752,73
310748406135986,1752,73
203230622182817075,1752,73
45793088063341390,1752,73
10958747723780144,1752,73
30752326130248158,1752,73
25800550830046047,1752,73
6350571555607417,1752,73
173877464899248528,1752,73
205470920406056299,1752,73
4256640340041459,1752,73
8618729320490921,1752,73
348302615069587422,1752,73
378774415233845105,1752,73
68132023502615179,1752,73
389110181188001646,1752,73
13943085602469593,1752,73
12974153604864362,1752,73
2051680677987259,1752,73
26783486049940465,1752,73
12223542259203329,1752,73
28409266212071498,1752,73
16328600478524484,1752,73
453808529109844464,1752,73
16766359597942264,1752,73
50290261371674942,1752,73
28737048470008340,1752,73
111749023202274900,1752,73
28746068064563952,1752,73
168670859271429012,1752,73
29456079283909704,1752,73
113949358227966106,1752,73
176762307993134056,1752,73
59251010033984514,1752,73
3047160324655242,1752,73
14833473868142837,1752,73
17814134417267429,1752,73
100485789655955993,1752,73
3750330151434726,1752,73
7607023331107275,1752,73
62238130627756654,1752,73
90295948579173012,1752,73
35489175656798720,1752,73
21950938674225042,1752,73
213542292848405509,1752,73
104967789636622026,1752,73
29392637573351944,1752,73
111908808554772868,1752,73
1910724241769355,1752,73
262541976293846021,1752,73
75356518804093651,1752,73
28651024594132771,1752,73
118415141966289905,1752,73
15707679588361914,1752,73
241429874693364395,1752,73
23020187615694103,1752,73
60237889224100225,1752,73
222331351853487098,1752,73
29308658432573523,1752,73
10523623834416508,1752,73
68775359583612074,1752,73
11302047787464103,1752,73
85208557511641007,1752,73
32762867866658058,1752,73
2006555804646466,1752,73
261101980295323419,1752,73
115597605193429095,1752,73
6823127451611054,1752,73
98671127724003829,1752,73
15706067392344976,1752,73
241778671522688373,1752,73
56519951932466296,1752,73
17778536952942687,1752,73
22368188373043963,1752,73
11616535041213758,1752,73
92047628272860913,1752,73
15793644584331302,1752,73
225220260757434601,1752,73
1615317033708977,1752,73
94214896835842875,1752,73
14941548776283358,1752,73
25457461726906818,1752,73
48928277083538343,1752,73
720331251788038,1752,73
76371013084548163,1752,73
3311572718122732,1752,73
70850102836715678,1752,73
10687573628473958,1752,73
1465109798130004,1752,73
20143062167044946,1752,73
1302102620669977,1752,73
33233785974496830,1752,73
5413372967601323,1752,73
21509736588593859,1752,73
17926488887422342,1752,73
35074401365353503,1752,73
13874428798560414,1752,73
5406663540485419,1752,73
8371200910373221,1752,73
94542767996048812,1752,73
89846366428672658,1752,73
121731667554821691,1752,73
9645495210076973,1752,73
16910191402028535,1752,73
83222798696614448,1752,73
12646125176141559,1752,73
177097563447978477,1752,73
71753098001302746,1752,73
12998070813993156,1752,73
119040661469656966,1752,73
13572224488128582,1752,73
13611222210058675,1752,73
11308448696423502,1752,73
114735491597403569,1752,73
84263668708704432,1752,73
139695354024480367,1752,73
57008207565238420,1752,73
30521153402921562,1752,73
35846401053863139,1752,73
189532734306009892,1752,73
95588048283787715,1752,73
18383835647798310,1752,73
268883618537042845,1752,73
5682148329271507,1752,73
142725811058838510,1752,73
27293935835197687,1752,73
18294252841145153,1752,73
57207784616197303,1752,73
18469630358909025,1752,73
4435345591391866,1752,73
250726281781673699,1752,73
8889119385502659,1752,73
17424415683867492,1752,73
147750696825334572,1752,73
20760655559493899,1752,73
88535562207282398,1752,73
110102961070218129,1752,73
31022087321122022,1752,73
4515711993178183,1752,73
92683883072233395,1752,73
18208908871905119,1752,73
17199160592597765,1752,73
105150515139030440,1752,73
21689961705825482,1752,73
122966750785729441,1752,73
39591668127025725,1752,73
132212912321477285,1752,73
7682075299837210,1752,73
21237492545629896,1752,73
10678601533071758,1752,73
11187296829132757,1752,73
248850815648030506,1752,73
127746811295322924,1752,73
191863273340642906,1752,73
106699006128989058,1752,73
481909132602224199,1752,73
7645783232561979,1752,73
390431340714657205,1752,73
11167034464146952,1752,73
71804709753901950,1752,73
73802449262064517,1752,73
4165799842413183,1752,73
91520832890606037,1752,73
6264985440814814,1752,73
174789999400207879,1752,73
6424566705047869,1752,73
24451203125195708,1752,73
12981463151741499,1752,73
45486505478368684,1752,73
81031990904480853,1752,73
19439013544748338,1752,73
26730548900788419,1752,73
69627530751378750,1752,73
7736152480398212,1752,73
14844155405378199,2448,102
70749449694739794,2448,102
13457202766524522,2448,102
11251031650978690,2448,102
27844500262010243,2448,102
24039042357139661,2448,102
14554227471835360,2448,102
22670778297769583,2448,102
372538130869499780,2448,102
302504503678092158,2448,102
354499000317076278,2448,102
37501909207582702,2448,102
61056197133193883,2448,102
6521912942851290,2448,102
9369438775649624,2448,102
12563274013731864,2448,102
226661479464958554,2448,102
108773675056943765,2448,102
404533796132158990,2448,102
56691376398528470,2448,102
57727802069524487,2448,102
116133843945779851,2448,102
21674132278576365,2448,102
1059838264227839,2448,102
7202043428306917,2448,102
31555220111202756,2448,102
26249947715724433,2448,102
34311442711692435,2448,102
139998193569979334,2448,102
106004469094306166,2448,102
154238387724632649,2448,102
226831198232146199,2448,102
21390852811344726,2448,102
110281367171274353,2448,102
43211914344484406,2448,102
20194542679344451,2448,102
116920491136641986,2448,102
8992397211801869,2448,102
85444811711937689,2448,102
86982330399394050,2448,102
190968853361247119,2448,102
3546508776984962,2448,102
3645782888115052,2448,102
24520342261309518,2448,102
29953356721472318,2448,102
35874484524737290,2448,102
42683616020159619,2448,102
10979952672590830,2448,102
32021209179270668,2448,102
140446944812552911,2448,102
14618321416258618,2448,102
100473976573310290,2448,102
118597770122379928,2448,102
362265401322469623,2448,102
14528055294743245,2448,102
2647507491380790,2448,102
19964213370527718,2448,102
382040752569214805,2448,102
172351547878140419,2448,102
10612112894890517,2448,102
108596467544075024,2448,102
19339504850015515,2448,102
11212801628535767,2448,102
71707702884523115,2448,102
76649136779113786,2448,102
29809010812818347,2448,102
6226760608734018,2448,102
21456008768394382,2448,102
42942254909060204,2448,102
13377368799234025,2448,102
201311640604752690,2448,102
6216673806753440,2448,102
105131908256163767,2448,102
27930192866500878,2448,102
36641467713866602,2448,102
15072906168512586,2448,102
191569966827066024,2448,102
24873987207125369,2448,102
12724985323881098,2448,102
32201213865180708,2448,102
15113262472302639,2448,102
78110463397780801,2448,102
3181331777920401,2448,102
86017247074782466,2448,102
83112493172654330,2448,102
1810032078084938,2448,102
7012299078424370,2448,102
28525618224923178,2448,102
11318193401729198,2448,102
377798459993141213,2448,102
30069085089120644,2448,102
20664070987462228,2448,102
153174020969982521,2448,102
105253503674055925,2448,102
93955942884376344,2448,102
24690881660030663,2448,102
291898589205672440,2448,102
11018434493086409,2448,102
47243292226397216,2448,102
17355787447077937,2448,102
341971906874039826,2448,102
9161930918286494,2448,102
384300272480773555,2448,102
147166383497513254,2448,102
1568857143387278,2448,102
22864837311714197,2448,102
29401791449162949,2448,102
180378677153385947,2448,102
18917477113816128,2448,102
3832676845317375,2448,102
7987138354427966,2448,102
108318357642495246,2448,102
105868194424395916,2448,102
335636964073218865,2448,102
148974717620278804,2448,102
209806730674280394,2448,102
9826551279621814,2448,102
298508829446481832,2448,102
25249908745268965,2448,102
19502349017908079,2448,102
640810782138964,2448,102
12273999249538234,2448,102
3232671707908219,2448,102
147197118522363878,2448,102
7072217992782492,2448,102
117654693094214046,2448,102
86216815178145153,2448,102
11992791371229348,2448,102
5817934149106356,2448,102
22985059439522376,2448,102
223196411473843778,2448,102
60215442984401636,2448,102
7892118101841772,2448,102
2796836812016745,2448,102
61199278998219811,2448,102
25869856675922831,2448,102
11480643910688852,2448,102
32283045474642058,2448,102
92791077976432792,2448,102
3830876730229428,2448,102
29077810845476800,2448,102
9617537639585342,2448,102
152347519366968553,2448,102
58824911156770766,2448,102
11842419238487200,2448,102
9767894998870206,2448,102
14823738000539653,2448,102
38242735075048722,2448,102
425338074957342516,2448,102
129365727590166431,2448,102
89903030368838340,2448,102
120134206301040335,2448,102
18515397407362033,2448,102
9722887787761273,2448,102
182318828220583836,2448,102
188808285270300979,2448,102
61880937260423204,2448,102
35697706100547410,2448,102
97022137221084509,2448,102
30451770869476990,2448,102
3906259730231652,2448,102
105418077154264150,2448,102
1390777971077202,2448,102
14052324207426989,2448,102
191334851511400069,2448,102
5166821977563234,2448,102
63819219353425709,2448,102
832006129263300,2448,102
32252252578962683,2448,102
